qd3_hops_yellow_2
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 505,80;25218,000; 1290,000;    0,000
 506,08;25816,000; 1035,000;    0,000
 506,36;25977,000; 1397,000;    0,000
 506,65;25802,000; 1388,000;    0,000
 506,93;26772,000; 1568,000;    0,000
 507,21;27029,000; 1160,000;    0,000
 507,49;26884,000; 1362,000;    0,000
 507,77;26785,000; 1248,000;    0,000
 508,05;26819,000; 1345,000;    0,000
 508,33;27042,000; 1441,000;    0,000
 508,61;27707,000; 1199,000;    0,000
 508,89;27840,000; 1634,000;    0,000
 509,17;27403,000; 1345,000;    0,000
 509,45;28018,000; 1494,000;    0,000
 509,73;27909,000; 1355,000;    0,000
 510,01;28298,000; 1561,000;    0,000
 510,29;29306,000; 1762,000;    0,000
 510,57;28594,000; 1536,000;    0,000
 510,85;29115,000; 1862,000;    0,000
 511,13;28687,000; 1795,000;    0,000
 511,41;29107,000; 1925,000;    0,000
 511,69;29839,000; 2082,000;    0,000
 511,97;29803,000; 2019,000;    0,000
 512,25;30384,000; 2184,000;    0,000
 512,53;30334,000; 1794,000;    0,000
 512,81;30744,000; 2290,000;    0,000
 513,09;31040,000; 2336,000;    0,000
 513,37;30840,000; 1747,000;    0,000
 513,65;31590,000; 2511,000;    0,000
 513,93;31549,000; 2228,000;    0,000
 514,21;32270,000; 2416,000;    0,000
 514,48;31810,000; 2059,000;    0,000
 514,76;32570,000; 2942,000;    0,000
 515,04;32775,000; 2545,000;    0,000
 515,32;32957,000; 3095,000;    0,000
 515,60;33245,000; 2559,000;    0,000
 515,88;33833,000; 3136,000;    0,000
 516,16;33833,000; 2606,000;    0,000
 516,44;34500,000; 3081,000;    0,000
 516,72;34567,000; 3141,000;    0,000
 517,00;34953,000; 3828,000;    0,000
 517,28;34597,000; 3197,000;    0,000
